SN,TITLE,CONTENT,VOTE_SCORE,REG_DATE
191771.0,1인가구 유기동물 입양 캠페인,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191771,0.0,2021-11-29 19:39:13.0
191770.0,재활용품 스마트 수거함 관련 제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191770,0.0,2021-11-29 14:57:24.0
191769.0,대입 면접철 면접 의류 관련 제언,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191769,0.0,2021-11-29 13:25:44.0
191768.0,오세훈 서울시장님이 직접 답변해주시기 바랍니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191768,0.0,2021-11-28 22:50:25.0
191767.0,환승구간 에스컬레이터 앞에 안전 유도선을 만들어 주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191767,1.0,2021-11-28 13:52:16.0
191766.0,50대 부터 3차접종 무조건 실시해주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191766,0.0,2021-11-28 12:05:44.0
191765.0,이제 대형마트 휴무일 그만했으면 좋겠습니다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191765,0.0,2021-11-28 11:07:45.0
191764.0,따릉이 대여소에 지붕 설치해주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191764,2.0,2021-11-28 01:09:08.0
191763.0,청년층의 코로나블루 극복을 위한 정책 및 프로그램 제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191763,1.0,2021-11-27 17:50:20.0
191762.0,문화센터 개설요청,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191762,1.0,2021-11-27 05:02:01.0
191761.0,코로나 방역대책을 다변화해주십시오.(언제까지 거리두기만 할겁니까?),http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191761,1.0,2021-11-27 02:37:42.0
191760.0,"청년취업사관학교, 따릉이 관련하여 아쉬운 점 및 개선할 점을 말씀드리고 싶습니다.",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191760,2.0,2021-11-27 00:09:12.0
191759.0,장애인 콜택시 문제 개선을 위한 제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191759,3.0,2021-11-26 17:59:00.0
191758.0,성폭력 당한 28 청년입니다 지적장애인3급입니다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191758,0.0,2021-11-26 15:58:44.0
191757.0,돌봄제도개선,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191757,0.0,2021-11-26 14:45:08.0
191756.0,제로 웨이스트 리필샵의 확대,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191756,0.0,2021-11-26 11:45:45.0
191755.0,코로나간염자가 4천명이 넘는 시기에 생활축구대회...,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191755,0.0,2021-11-26 11:42:40.0
191754.0,마스크 수거함의 확대를 부탁드립니다!,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191754,0.0,2021-11-25 16:28:24.0
191753.0,옥수역 환승할 수 있도록 동호대교 북단 위 버스정류장 설치를 제안합니다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191753,7.0,2021-11-25 13:57:58.0
191752.0,청게천 고가도로 존치 교각 안내문,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191752,0.0,2021-11-25 13:08:13.0
191751.0,고등학교 앞 따릉이 설치 관련,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191751,17.0,2021-11-25 09:52:54.0
191750.0,&#34;스마트도서관&#34; 설치를 확대해주세요!,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191750,4.0,2021-11-25 00:21:44.0
191749.0,성폭력 당한 28 청년입니다 지적장애인3급입니다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191749,0.0,2021-11-24 22:11:56.0
191748.0,마을 공동체 활성화,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191748,0.0,2021-11-24 21:40:30.0
191747.0,연말 도로공사,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191747,0.0,2021-11-24 20:59:33.0
191746.0,구독 서비스 해지시 되묻기 조항 개선,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191746,0.0,2021-11-24 17:45:20.0
191745.0,김포 공항 주차장 관리,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191745,0.0,2021-11-24 15:50:54.0
191744.0,쓰레기통 설치 문의,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191744,0.0,2021-11-24 15:50:35.0
191743.0,대한민국 노동법!! 시급히 개선되어야 합니다!!,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191743,0.0,2021-11-24 14:40:32.0
191740.0,보호 종료 아동(자립 준비 청년)을 위한 정책 시행,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191740,3.0,2021-11-24 12:29:22.0
191739.0,대중교통 백신완료자/비접종자 격리,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191739,1.0,2021-11-24 10:32:06.0
191738.0,코로나감염과 백신접종의 상관관계,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191738,0.0,2021-11-24 10:08:25.0
191737.0,청년-노인세대간의 세대갈등 해결을 위한 캠페인,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191737,0.0,2021-11-23 15:19:24.0
191736.0,"온서울 건강온 스마트밴드 건강관리 연령의 폭을 넓혀주세요, 오프라인에서도 신청할 수 있게 해주세요",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191736,0.0,2021-11-23 14:30:09.0
191735.0,노인 들 이동통신 가입 혜택기간  에대하여  연장 건의 드립니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191735,0.0,2021-11-23 11:20:05.0
191734.0,티비보고 관심있어서 금방 가입했는데요.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191734,0.0,2021-11-23 08:57:52.0
191733.0,서울시 신혼부부 임차보증금 지원을 공공주택에도 확대 부탁드립니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191733,0.0,2021-11-23 08:56:56.0
191732.0,시민행복 증진사업으로 &lt;가족 공동 프로젝트&gt; 지원 사업을 제안합니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191732,0.0,2021-11-22 22:22:50.0
191731.0,지역 독서 동아리 활성화 방안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191731,0.0,2021-11-22 22:21:15.0
191730.0,아파트 단지내 이웃을 만드는 방법을 생각해보아요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191730,0.0,2021-11-22 22:18:00.0
191729.0,성인을 위한 평생교육 프로그램 개발,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191729,0.0,2021-11-22 22:07:32.0
191728.0,청각장애 유권자의 참정권 보장을 위한 제도적 제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191728,0.0,2021-11-22 19:18:52.0
191727.0,"허위정보, 가짜뉴스 규제 방안 제안",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191727,0.0,2021-11-22 15:23:30.0
191726.0,잠실 한강공원 놀이터 주차장,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191726,0.0,2021-11-22 07:41:17.0
191725.0,학교에서 개인용 텀블러를 만들어주거나 물컵을 설치해주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191725,0.0,2021-11-22 01:29:58.0
191724.0,"모든 마트에서 일회용품(나무 젓가락, 플라스틱 숟가락 등)을 가져갈 때 비닐봉투처럼 돈을 내게 하자",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191724,0.0,2021-11-21 22:44:37.0
191723.0,몰카탐지기 대여서비스,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191723,0.0,2021-11-21 22:02:58.0
191722.0,서울대공원 기념비 한글 및 둘레길 활성화,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191722,0.0,2021-11-21 18:32:37.0
191721.0,서울한양도성 완주도전을 마치며,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191721,0.0,2021-11-21 16:21:26.0
191720.0,중장년 여성들을 위한 중기 창작 프로그램을 제안합니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191720,0.0,2021-11-21 12:44:25.0
191719.0,플라스틱 생수병을 종이팩으로 바꿔주세요.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191719,0.0,2021-11-20 19:58:58.0
191718.0,앞으로 요소수에 대한 서울시의 대책이 궁금합니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191718,0.0,2021-11-20 16:25:31.0
191717.0,파파모빌리티를 장애인바우처택시사업에 참여시켜주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191717,56.0,2021-11-20 13:21:52.0
191716.0,서울시 여성 지원 서비스 홍보 및 개선 제안드립니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191716,7.0,2021-11-20 00:14:53.0
191714.0,전세사기 잡을 수 있습니다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191714,1.0,2021-11-19 22:48:43.0
191712.0,한반도 차세대복지 희년자유경제특구개발130. 5개년제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191712,0.0,2021-11-19 20:15:42.0
191711.0,서울시시립 어린이병원 주차장(내곡동),http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191711,0.0,2021-11-19 14:10:17.0
191710.0,부동산 가격 안정화를 위한 정보 공개 요청 건,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191710,0.0,2021-11-19 12:32:16.0
191709.0,ADHD를 겪는 서울시민들을 위한 정책제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191709,5.0,2021-11-19 09:40:49.0
191708.0,리터러시 기본 교육을 제안합니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191708,5.0,2021-11-19 02:54:36.0
191707.0,재생에너지 주민 공동체 활성화,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191707,5.0,2021-11-19 00:03:59.0
191706.0,반려동물과 함께 살아가기 위해 알아둬야 할 기초 교육,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191706,5.0,2021-11-19 00:00:26.0
191705.0,모바일 영수증 의무화 및 홍보 강화,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191705,0.0,2021-11-18 23:25:05.0
191704.0,"폐전기, 전자제품 반납에 따른 마일리지 지급 정책 제안서",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191704,2.0,2021-11-18 20:48:11.0
191703.0,실질적이고 획기적인 임산부배려석 이용방안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191703,2.0,2021-11-18 16:00:31.0
191702.0,코로나19확산방지 대책,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191702,0.0,2021-11-18 11:02:31.0
191701.0,따릉이 광고 어플에다가 넣는건 어때요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191701,0.0,2021-11-17 20:49:57.0
191700.0,"주민센터에 자원순환센터(종이팩, 멸균팩 등)  거점공간을 만들어주세요.",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191700,0.0,2021-11-17 16:38:25.0
191699.0,교통사고와 신호위반을 줄이기위해 교통신호등에 타이머를 설정합시다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191699,0.0,2021-11-17 15:57:17.0
191698.0,도심 오래된 빌딩 리모델링,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191698,0.0,2021-11-17 11:10:11.0
191697.0,수급자집수리,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191697,0.0,2021-11-17 10:59:31.0
191696.0,임대아파트 관련하여,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191696,0.0,2021-11-17 10:21:28.0
191695.0,경력 보유 여성들의 새로운 일자리 창출 방안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191695,0.0,2021-11-16 17:27:29.0
191694.0,"세계에서 가장 멋진동네 3위, 종로구(종로3가) 발전을 위해 동대문역 GTX-B 노선 신설해주세요.",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191694,0.0,2021-11-16 14:42:04.0
191693.0,쓰레기통을 추가설치 건의,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191693,6.0,2021-11-16 00:06:16.0
191692.0,서울에 있는 큰 가게들에서 만큼은 주는 봉투를 땅에 묻으면 잘 분해되는 재질로 공급해주세요.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191692,5.0,2021-11-16 00:00:27.0
191691.0,카페에서 텀블러 사용량을 늘려요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191691,1.0,2021-11-15 23:28:21.0
191690.0,물받이가 있는 음식물쓰레기통,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191690,3.0,2021-11-15 23:20:33.0
191689.0,조명되지 않은 역사를 소재로 한 콘텐츠 공모전을 제안합니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191689,0.0,2021-11-15 20:43:52.0
191688.0,버스정류소 옆에 쓰레기통을 배치해주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191688,0.0,2021-11-15 18:15:18.0
191687.0,2030 청년들을 위한 야외결혼식장 제공,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191687,0.0,2021-11-15 15:27:26.0
191686.0,강변북로와 올림픽대교에 휴게소를 설치하면 어떨까요.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191686,5.0,2021-11-15 14:52:10.0
191685.0,카페 용기 통일 (사이즈 통일),http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191685,0.0,2021-11-15 13:42:48.0
191684.0,카페에서 일회용컵 사용할때 추가요금을 내게 해주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191684,0.0,2021-11-15 13:40:50.0
191683.0,"한강, 중랑천, 탄천등 하천의 고수부지에 반려견 놀이터 설치 제안",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191683,0.0,2021-11-15 13:34:49.0
191682.0,에너지소비 효율 1등급 제품을 구매할 때 지원금을 주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191682,0.0,2021-11-15 13:34:04.0
191650.0,"압구정로 39길 (압구정고등학교,중학교 앞) 주차라인 제거 요청",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191650,0.0,2021-11-08 15:01:18.0
191649.0,하나부터 독도알아가기 모임,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191649,1.0,2021-11-08 14:16:15.0
191648.0,서울시 건물이 발전소가 되다.  (서울시 전기에너지 100%를 발전하여 화력+원자력발전소를 없앨수 있습니다.),http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191648,0.0,2021-11-08 10:44:53.0
191647.0,관악산 방문객 편의,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191647,0.0,2021-11-08 05:52:02.0
191646.0,자동 삭제 메일함,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191646,0.0,2021-11-07 23:00:51.0
191645.0,주거 건물 CCTV 설치 의무화,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191645,0.0,2021-11-07 21:22:24.0
191644.0,삼각산 옛지명 찾기,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191644,0.0,2021-11-07 17:52:50.0
191643.0,마천2구역민간공공재개발요청,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191643,1.0,2021-11-07 17:27:03.0
191642.0,공공재개발의 건,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191642,0.0,2021-11-07 11:47:36.0
191641.0,탄소중립을 위한 알뜰교통카드 마일리지 유지 및 확대,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191641,0.0,2021-11-07 07:06:07.0
191640.0,청소년 놀이공간을 동별로 하나씩 만들어주세요!,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191640,1.0,2021-11-07 00:00:25.0
191639.0,빛내린천 재 공사 촉구,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191639,0.0,2021-11-06 22:44:52.0
191638.0,서울시에공직기강실을만듭시다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191638,0.0,2021-11-06 09:28:09.0
191637.0,우이신설동 개편이 시급합니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191637,0.0,2021-11-06 08:45:45.0
191636.0,버스정류장 이름변경에대해서,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191636,0.0,2021-11-06 07:57:06.0
191635.0,재활용을 위해..,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191635,0.0,2021-11-05 09:33:43.0
191634.0,고시원 거주자를 차별하지 마세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191634,0.0,2021-11-04 22:15:59.0
191633.0,장충단공원 운동기구 추가 설치 문의,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191633,0.0,2021-11-04 21:52:35.0
191632.0,서울시내를 두루 다니는 시내버스를 이용하여 교통위반 적발에 활용,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191632,0.0,2021-11-04 21:09:43.0
191631.0,한부모 가정에게 상담 치료 바우처 지원을 제안합니다.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191631,0.0,2021-11-04 19:39:26.0
191630.0,담배꽁초 수거함,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191630,0.0,2021-11-04 14:28:43.0
191629.0,결혼식장 면적당 인원제한 완화 및 폐지 건,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191629,0.0,2021-11-04 13:40:13.0
191628.0,편의점에 물을 담아 파는 것이 아닌 물의 양에 따라 물을 판매하게 해주세요.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191628,0.0,2021-11-04 12:03:35.0
191627.0,텀블러를 가져가면 1000원 이상 할인해주는 카페에 세금을 덜 매겨주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191627,0.0,2021-11-04 10:54:33.0
191626.0,"주차장과 도로를 줄여주시고,하천을 복원해 주세요",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191626,0.0,2021-11-04 10:48:07.0
191625.0,장애아 및 발달장애아를 위한 통합반 개선 바랍니다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191625,2.0,2021-11-04 00:18:58.0
191624.0,근로복지시설이용,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191624,0.0,2021-11-03 22:02:29.0
191623.0,상생국민지원금과 상생소비지원금 용어의 비슷함으로 인한 불편 해소,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191623,1.0,2021-11-03 20:39:09.0
191622.0,자하문로  cu 앞 보안등 소등,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191622,0.0,2021-11-03 19:37:54.0
191621.0,자하문로 74 앞 가로등 보안등 소등,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191621,0.0,2021-11-03 19:35:48.0
191620.0,자하문로 70 28-32,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191620,0.0,2021-11-03 19:33:52.0
191619.0,성산로 다리아래 횡단보도 옆 도로가 낮아서 문제,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191619,0.0,2021-11-03 19:31:26.0
191618.0,연세대 앞  성산로  측구 파손,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191618,0.0,2021-11-03 19:28:32.0
191617.0,연세대 중앙로  연결 판 파손으로 보도 일어남,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191617,0.0,2021-11-03 19:22:37.0
191616.0,지하철 9호선 차량 증설,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191616,0.0,2021-11-03 19:02:58.0
191615.0,근로가능한 발달장애인의 고용촉진과 자립을 위한 대안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191615,0.0,2021-11-03 16:59:32.0
191614.0,마트에서 에코백을 대여할 수 있도록 해주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191614,0.0,2021-11-03 13:41:10.0
191613.0,반포 3주구  문 강제 개방후 서류전달(이주기간 22년5월),http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191613,0.0,2021-11-03 12:26:03.0
191612.0,학교 밖 청소년을 위한 청소년 관련 센터 연계 및 진로 탐색 프로그램,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191612,4.0,2021-11-03 11:56:41.0
191611.0,학교 전면등교,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191611,0.0,2021-11-03 11:52:31.0
191610.0,독도 관련 행사 개최 제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191610,0.0,2021-11-03 11:44:48.0
191609.0,"모든 마트에서 일회용품(나무 젓가락, 플라스틱 숟가락 등)을 가져갈 때 비닐봉투처럼 돈을 내게 하자",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191609,0.0,2021-11-03 09:21:04.0
191608.0,아직 실제 등하교 경험이 없는 예비초맘과 기존 일부 초등학교 학부모의 안전한 등하굣길에 대한 불안감을 초고밀도 초등학교 조장하는 날치기 통학구역조정대신 안전한 등하교길 조성으로 응대하여 근본적으로 해결해주세요.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191608,0.0,2021-11-03 08:27:34.0
191607.0,길거리에 쓰레기통을 증설해주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191607,0.0,2021-11-03 06:29:42.0
191606.0,2022년 6월부터 시행될 1회용 컵 보증금제를 개선된 방향으로 시행해 주세요!,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191606,9.0,2021-11-03 00:41:02.0
191605.0,분리 배출 의무화,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191605,0.0,2021-11-02 19:22:47.0
191604.0,서울대공원동물원울타리개선,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191604,0.0,2021-11-02 16:57:51.0
191603.0,돌봄 노동 인정 반대,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191603,0.0,2021-11-02 13:57:05.0
191602.0,종이팩 빨대를 없애고 종이빨대나 옆을 뜯을 수 있게 해주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191602,0.0,2021-11-02 12:13:30.0
191601.0,페트병 라벨지를 없애주세요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191601,1.0,2021-11-02 11:48:29.0
191600.0,두개로 되있는 지하철 환승역명을 지역역명으로 통일합시다 이수역,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191600,0.0,2021-11-02 10:06:04.0
191598.0,동작구대방동공공도서관설치건의,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191598,0.0,2021-11-01 22:58:41.0
191597.0,버스 현광등 점검,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191597,0.0,2021-11-01 18:14:58.0
191596.0,경찰청 앞  안내판7024 (  )(여유),http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191596,0.0,2021-11-01 18:09:44.0
191595.0,봉제 도서관 (시민들이 참여할수있는 창작소 DDP 드림랩 재개장에 관해서,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191595,2.0,2021-11-01 12:52:33.0
191594.0,플라스틱 병 비닐라벨 제거,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191594,0.0,2021-11-01 12:44:33.0
191593.0,온서울 건강온에 신청지급하는 스마트밴드 외 일반 스마트워치도 참여할수 있기를,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191593,1.0,2021-11-01 11:41:13.0
191592.0,차일드존도 지켜주셔요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191592,2.0,2021-11-01 02:33:56.0
191590.0,'고기없는 월요일' 식단 확대 제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191590,0.0,2021-10-31 19:35:45.0
191589.0,미아3동 258번지 재개발로 서울시 집값문제 안정을!!,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191589,0.0,2021-10-31 17:18:19.0
191588.0,확인바랍니다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191588,0.0,2021-10-31 13:46:14.0
191587.0,안전신문고 신고실적 기록유지 필요,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191587,2.0,2021-10-31 11:14:37.0
191586.0,서울사랑상품권(제로페이),http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191586,0.0,2021-10-31 10:48:15.0
191585.0,1천만( 서울 2백만) 노약자 계단말고 엘리베이터,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191585,0.0,2021-10-31 07:06:33.0
191584.0,카페에서 텀블러를 사용하게 해주세요.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191584,0.0,2021-10-31 02:04:26.0
191583.0,경력단절 장년층과 청년들이 win win 할 수 있는 방법을 찾아보자.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191583,0.0,2021-10-31 00:11:34.0
191582.0,서울의 보물 한강에 살리라,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191582,0.0,2021-10-30 20:27:31.0
191581.0,주택 공급방안에 대한 의견,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191581,0.0,2021-10-30 17:08:36.0
191580.0,틱톡과 더우인을 활용해 전세계에 서울을 알려보세요.,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191580,0.0,2021-10-30 10:50:09.0
191579.0,저상버스와 지하철 엘레베이터 도입 등,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191579,3.0,2021-10-30 09:27:09.0
191578.0,서울클린업시스템자유게시판 글쓰기란 수졍요청제안,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191578,0.0,2021-10-29 23:36:25.0
191577.0,엘리베이터 탈 때 장애인배려,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191577,1.0,2021-10-29 23:28:33.0
191576.0,"교통약자(장애인, 노인) 택시 요청 호출기(버튼) 설치 요청",http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191576,3.0,2021-10-29 22:00:13.0
191575.0,완전히 독도를 즐기는 방법을 고민해보자,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191575,0.0,2021-10-29 18:31:44.0
191574.0,휠체어장애인의 저상버스 이용의 어려움,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191574,10.0,2021-10-29 16:56:42.0
191573.0,간접흡연 예방,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191573,0.0,2021-10-29 16:45:24.0
191572.0,임산부 뱃지에 관하여,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191572,1.0,2021-10-29 14:37:35.0
191571.0,시각장애인과 휠체어 장애인을 위한 대중교통 안내방송 확대,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191571,1.0,2021-10-29 14:30:28.0
191570.0,보조기기를 사용하는 장애인이 &#39;교통약자석&#39;을 이용할 수 있도록 편의 환경을 마련해주세요!,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191570,2.0,2021-10-29 14:29:11.0
191569.0,버스 정류장,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191569,0.0,2021-10-29 12:23:48.0
191568.0,교통약자가 누구인지에 관한 인식 개선 캠페인이 필요하다,http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=191568,1.0,2021-10-29 11:05:34.0
